"TIME","GEO","CROP_PRO","STRUCPRO","Value","Flag and Footnotes"
"2010","Sør-Østlandet","ha: Rape and turnip","Total","3 530",""
"2010","Sør-Østlandet","ha: Sunflower","Total","0",""
"2010","Sør-Østlandet","ha: Soya","Total","0",""
"2010","Sør-Østlandet","ha:  Other oil-seed or fibre crops","Total","0",""
"2010","Sør-Østlandet","ha: Outdoor: Flowers and ornemental plants","Total","220",""
"2010","Sør-Østlandet","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2010","Sør-Østlandet","ha: Fodder crops - total","Total","49 840",""
"2010","Sør-Østlandet","ha: Fodder crops - temporary grass","Total","48 190",""
"2010","Sør-Østlandet","ha: Total: Other green fodder: Fodder crops","Total","1 640",""
"2010","Sør-Østlandet","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2010","Sør-Østlandet","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Agder og Rogaland","ha: Utilised agricultural area","Total","130 100",""
"2010","Agder og Rogaland","ha: Arable land","Total","77 970",""
"2010","Agder og Rogaland","ha: Common wheat and spelt","Total","100",""
"2010","Agder og Rogaland","ha: Durum wheat","Total","0",""
"2010","Agder og Rogaland","ha: Rye","Total","20",""
"2010","Agder og Rogaland","ha: Barley","Total","4 060",""
"2010","Agder og Rogaland","ha: Oats","Total","1 180",""
"2010","Agder og Rogaland","ha: Grain maize","Total","0",""
"2010","Agder og Rogaland","ha: Rice","Total","0",""
"2010","Agder og Rogaland","ha: Other cereals","Total","0",""
"2010","Agder og Rogaland","ha: Pulses - total","Total","0",""
"2010","Agder og Rogaland","ha: Potatoes","Total","1 270",""
"2010","Agder og Rogaland","ha: Sugar beet","Total","0",""
"2010","Agder og Rogaland","ha: Fodder roots and brassicas","Total","0",""
"2010","Agder og Rogaland","ha: Industrial crops - total","Total","0",""
"2010","Agder og Rogaland","ha: Tobacco","Total","0",""
"2010","Agder og Rogaland","ha: Hops","Total","0",""
"2010","Agder og Rogaland","ha: Cotton","Total","0",""
"2010","Agder og Rogaland","ha: Rape and turnip","Total","0",""
"2010","Agder og Rogaland","ha: Sunflower","Total","0",""
"2010","Agder og Rogaland","ha: Soya","Total","0",""
"2010","Agder og Rogaland","ha:  Other oil-seed or fibre crops","Total","0",""
"2010","Agder og Rogaland","ha: Outdoor: Flowers and ornemental plants","Total","40",""
"2010","Agder og Rogaland","ha: Under glass: Flowers and ornemental plants","Total","20",""
"2010","Agder og Rogaland","ha: Fodder crops - total","Total","69 800",""
"2010","Agder og Rogaland","ha: Fodder crops - temporary grass","Total","69 270",""
"2010","Agder og Rogaland","ha: Total: Other green fodder: Fodder crops","Total","530",""
"2010","Agder og Rogaland","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2010","Agder og Rogaland","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Vestlandet","ha: Utilised agricultural area","Total","143 330",""
"2010","Vestlandet","ha: Arable land","Total","94 660",""
"2010","Vestlandet","ha: Common wheat and spelt","Total","20",""
"2010","Vestlandet","ha: Durum wheat","Total","0",""
"2010","Vestlandet","ha: Rye","Total","0",""
"2010","Vestlandet","ha: Barley","Total","1 670",""
"2010","Vestlandet","ha: Oats","Total","170",""
"2010","Vestlandet","ha: Grain maize","Total","0",""
"2010","Vestlandet","ha: Rice","Total","0",""
"2010","Vestlandet","ha: Other cereals","Total","0",""
"2010","Vestlandet","ha: Pulses - total","Total","0",""
"2010","Vestlandet","ha: Potatoes","Total","300",""
"2010","Vestlandet","ha: Sugar beet","Total","0",""
"2010","Vestlandet","ha: Fodder roots and brassicas","Total","0",""
"2010","Vestlandet","ha: Industrial crops - total","Total","0",""
"2010","Vestlandet","ha: Tobacco","Total","0",""
"2010","Vestlandet","ha: Hops","Total","0",""
"2010","Vestlandet","ha: Cotton","Total","0",""
"2010","Vestlandet","ha: Rape and turnip","Total","0",""
"2010","Vestlandet","ha: Sunflower","Total","0",""
"2010","Vestlandet","ha: Soya","Total","0",""
"2010","Vestlandet","ha:  Other oil-seed or fibre crops","Total","0",""
"2010","Vestlandet","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2010","Vestlandet","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2010","Vestlandet","ha: Fodder crops - total","Total","91 950",""
"2010","Vestlandet","ha: Fodder crops - temporary grass","Total","91 580",""
"2010","Vestlandet","ha: Total: Other green fodder: Fodder crops","Total","370",""
"2010","Vestlandet","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2010","Vestlandet","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Trøndelag","ha: Utilised agricultural area","Total","161 960",""
"2010","Trøndelag","ha: Arable land","Total","143 950",""
"2010","Trøndelag","ha: Common wheat and spelt","Total","510",""
"2010","Trøndelag","ha: Durum wheat","Total","0",""
"2010","Trøndelag","ha: Rye","Total","70",""
"2010","Trøndelag","ha: Barley","Total","43 730",""
"2010","Trøndelag","ha: Oats","Total","3 820",""
"2010","Trøndelag","ha: Grain maize","Total","0",""
"2010","Trøndelag","ha: Rice","Total","0",""
"2010","Trøndelag","ha: Other cereals","Total","0",""
"2010","Trøndelag","ha: Pulses - total","Total","50",""
"2010","Trøndelag","ha: Potatoes","Total","1 570",""
"2010","Trøndelag","ha: Sugar beet","Total","0",""
"2010","Trøndelag","ha: Fodder roots and brassicas","Total","0",""
"2010","Trøndelag","ha: Industrial crops - total","Total","70",""
"2010","Trøndelag","ha: Tobacco","Total","0",""
"2010","Trøndelag","ha: Hops","Total","0",""
"2010","Trøndelag","ha: Cotton","Total","0",""
"2010","Trøndelag","ha: Rape and turnip","Total","70",""
"2010","Trøndelag","ha: Sunflower","Total","0",""
"2010","Trøndelag","ha: Soya","Total","0",""
"2010","Trøndelag","ha:  Other oil-seed or fibre crops","Total","0",""
"2010","Trøndelag","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2010","Trøndelag","ha: Under glass: Flowers and ornemental plants","Total","10",""
"2010","Trøndelag","ha: Fodder crops - total","Total","92 930",""
"2010","Trøndelag","ha: Fodder crops - temporary grass","Total","90 170",""
"2010","Trøndelag","ha: Total: Other green fodder: Fodder crops","Total","2 760",""
"2010","Trøndelag","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2010","Trøndelag","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Nord-Norge","ha: Utilised agricultural area","Total","91 910",""
"2010","Nord-Norge","ha: Arable land","Total","75 140",""
"2010","Nord-Norge","ha: Common wheat and spelt","Total","0",""
"2010","Nord-Norge","ha: Durum wheat","Total","0",""
"2010","Nord-Norge","ha: Rye","Total","0",""
"2010","Nord-Norge","ha: Barley","Total","350",""
"2010","Nord-Norge","ha: Oats","Total","0",""
"2010","Nord-Norge","ha: Grain maize","Total","0",""
"2010","Nord-Norge","ha: Rice","Total","0",""
"2010","Nord-Norge","ha: Other cereals","Total","0",""
"2010","Nord-Norge","ha: Pulses - total","Total","0",""
"2010","Nord-Norge","ha: Potatoes","Total","600",""
"2010","Nord-Norge","ha: Sugar beet","Total","0",""
"2010","Nord-Norge","ha: Fodder roots and brassicas","Total","0",""
"2010","Nord-Norge","ha: Industrial crops - total","Total","0",""
"2010","Nord-Norge","ha: Tobacco","Total","0",""
"2010","Nord-Norge","ha: Hops","Total","0",""
"2010","Nord-Norge","ha: Cotton","Total","0",""
"2010","Nord-Norge","ha: Rape and turnip","Total","0",""
"2010","Nord-Norge","ha: Sunflower","Total","0",""
"2010","Nord-Norge","ha: Soya","Total","0",""
"2010","Nord-Norge","ha:  Other oil-seed or fibre crops","Total","0",""
"2010","Nord-Norge","ha: Outdoor: Flowers and ornemental plants","Total","0",""
"2010","Nord-Norge","ha: Under glass: Flowers and ornemental plants","Total","0",""
"2010","Nord-Norge","ha: Fodder crops - total","Total","73 960",""
"2010","Nord-Norge","ha: Fodder crops - temporary grass","Total","72 420",""
"2010","Nord-Norge","ha: Total: Other green fodder: Fodder crops","Total","1 540",""
"2010","Nord-Norge","ha: Green maize: Other green fodder: Fodder crops","Total","0",""
"2010","Nord-Norge","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Switzerland","ha: Utilised agricultural area","Total","1 047 800",""
"2010","Switzerland","ha: Arable land","Total","405 340",""
"2010","Switzerland","ha: Common wheat and spelt","Total","91 130",""
"2010","Switzerland","ha: Durum wheat","Total","0",""
"2010","Switzerland","ha: Rye","Total","2 250",""
"2010","Switzerland","ha: Barley","Total","28 950",""
"2010","Switzerland","ha: Oats","Total","1 790",""
"2010","Switzerland","ha: Grain maize","Total","16 900",""
"2010","Switzerland","ha: Rice","Total","0",""
"2010","Switzerland","ha: Other cereals","Total","10 500",""
"2010","Switzerland","ha: Pulses - total","Total","3 820",""
"2010","Switzerland","ha: Potatoes","Total","10 870",""
"2010","Switzerland","ha: Sugar beet","Total","17 840",""
"2010","Switzerland","ha: Fodder roots and brassicas","Total","920",""
"2010","Switzerland","ha: Industrial crops - total","Total","27 720",""
"2010","Switzerland","ha: Tobacco","Total","570",""
"2010","Switzerland","ha: Hops","Total","20",""
"2010","Switzerland","ha: Cotton","Total","0",""
"2010","Switzerland","ha: Rape and turnip","Total","21 810",""
"2010","Switzerland","ha: Sunflower","Total","3 560",""
"2010","Switzerland","ha: Soya","Total","1 090",""
"2010","Switzerland","ha:  Other oil-seed or fibre crops","Total","180",""
"2010","Switzerland","ha: Outdoor: Flowers and ornemental plants","Total","310",""
"2010","Switzerland","ha: Under glass: Flowers and ornemental plants","Total","220",""
"2010","Switzerland","ha: Fodder crops - total","Total","178 160",""
"2010","Switzerland","ha: Fodder crops - temporary grass","Total","131 400",""
"2010","Switzerland","ha: Total: Other green fodder: Fodder crops","Total","46 760",""
"2010","Switzerland","ha: Green maize: Other green fodder: Fodder crops","Total","46 760",""
"2010","Switzerland","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Région lémanique","ha: Utilised agricultural area","Total","157 670",""
"2010","Région lémanique","ha: Arable land","Total","82 220",""
"2010","Région lémanique","ha: Common wheat and spelt","Total","25 590",""
"2010","Région lémanique","ha: Durum wheat","Total","0",""
"2010","Région lémanique","ha: Rye","Total","660",""
"2010","Région lémanique","ha: Barley","Total","5 470",""
"2010","Région lémanique","ha: Oats","Total","280",""
"2010","Région lémanique","ha: Grain maize","Total","4 260",""
"2010","Région lémanique","ha: Rice","Total","0",""
"2010","Région lémanique","ha: Other cereals","Total","2 120",""
"2010","Région lémanique","ha: Pulses - total","Total","1 690",""
"2010","Région lémanique","ha: Potatoes","Total","2 030",""
"2010","Région lémanique","ha: Sugar beet","Total","4 560",""
"2010","Région lémanique","ha: Fodder roots and brassicas","Total","150",""
"2010","Région lémanique","ha: Industrial crops - total","Total","10 490",""
"2010","Région lémanique","ha: Tobacco","Total","190",""
"2010","Région lémanique","ha: Hops","Total","0",""
"2010","Région lémanique","ha: Cotton","Total","0",""
"2010","Région lémanique","ha: Rape and turnip","Total","7 900",""
"2010","Région lémanique","ha: Sunflower","Total","1 770",""
"2010","Région lémanique","ha: Soya","Total","400",""
"2010","Région lémanique","ha:  Other oil-seed or fibre crops","Total","80",""
"2010","Région lémanique","ha: Outdoor: Flowers and ornemental plants","Total","50",""
"2010","Région lémanique","ha: Under glass: Flowers and ornemental plants","Total","70",""
"2010","Région lémanique","ha: Fodder crops - total","Total","21 940",""
"2010","Région lémanique","ha: Fodder crops - temporary grass","Total","15 920",""
"2010","Région lémanique","ha: Total: Other green fodder: Fodder crops","Total","6 020",""
"2010","Région lémanique","ha: Green maize: Other green fodder: Fodder crops","Total","6 020",""
"2010","Région lémanique","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Espace Mittelland","ha: Utilised agricultural area","Total","369 650",""
"2010","Espace Mittelland","ha: Arable land","Total","161 340",""
"2010","Espace Mittelland","ha: Common wheat and spelt","Total","30 210",""
"2010","Espace Mittelland","ha: Durum wheat","Total","0",""
"2010","Espace Mittelland","ha: Rye","Total","860",""
"2010","Espace Mittelland","ha: Barley","Total","12 870",""
"2010","Espace Mittelland","ha: Oats","Total","1 040",""
"2010","Espace Mittelland","ha: Grain maize","Total","4 530",""
"2010","Espace Mittelland","ha: Rice","Total","0",""
"2010","Espace Mittelland","ha: Other cereals","Total","5 100",""
"2010","Espace Mittelland","ha: Pulses - total","Total","1 270",""
"2010","Espace Mittelland","ha: Potatoes","Total","5 670",""
"2010","Espace Mittelland","ha: Sugar beet","Total","5 720",""
"2010","Espace Mittelland","ha: Fodder roots and brassicas","Total","560",""
"2010","Espace Mittelland","ha: Industrial crops - total","Total","6 990",""
"2010","Espace Mittelland","ha: Tobacco","Total","320",""
"2010","Espace Mittelland","ha: Hops","Total","0",""
"2010","Espace Mittelland","ha: Cotton","Total","0",""
"2010","Espace Mittelland","ha: Rape and turnip","Total","5 830",""
"2010","Espace Mittelland","ha: Sunflower","Total","530",""
"2010","Espace Mittelland","ha: Soya","Total","130",""
"2010","Espace Mittelland","ha:  Other oil-seed or fibre crops","Total","20",""
"2010","Espace Mittelland","ha: Outdoor: Flowers and ornemental plants","Total","70",""
"2010","Espace Mittelland","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2010","Espace Mittelland","ha: Fodder crops - total","Total","82 640",""
"2010","Espace Mittelland","ha: Fodder crops - temporary grass","Total","65 160",""
"2010","Espace Mittelland","ha: Total: Other green fodder: Fodder crops","Total","17 480",""
"2010","Espace Mittelland","ha: Green maize: Other green fodder: Fodder crops","Total","17 480",""
"2010","Espace Mittelland","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Nordwestschweiz","ha: Utilised agricultural area","Total","83 120",""
"2010","Nordwestschweiz","ha: Arable land","Total","46 200",""
"2010","Nordwestschweiz","ha: Common wheat and spelt","Total","11 110",""
"2010","Nordwestschweiz","ha: Durum wheat","Total","0",""
"2010","Nordwestschweiz","ha: Rye","Total","220",""
"2010","Nordwestschweiz","ha: Barley","Total","3 660",""
"2010","Nordwestschweiz","ha: Oats","Total","150",""
"2010","Nordwestschweiz","ha: Grain maize","Total","2 180",""
"2010","Nordwestschweiz","ha: Rice","Total","0",""
"2010","Nordwestschweiz","ha: Other cereals","Total","1 310",""
"2010","Nordwestschweiz","ha: Pulses - total","Total","260",""
"2010","Nordwestschweiz","ha: Potatoes","Total","850",""
"2010","Nordwestschweiz","ha: Sugar beet","Total","1 170",""
"2010","Nordwestschweiz","ha: Fodder roots and brassicas","Total","20",""
"2010","Nordwestschweiz","ha: Industrial crops - total","Total","2 970",""
"2010","Nordwestschweiz","ha: Tobacco","Total","10",""
"2010","Nordwestschweiz","ha: Hops","Total","0",""
"2010","Nordwestschweiz","ha: Cotton","Total","0",""
"2010","Nordwestschweiz","ha: Rape and turnip","Total","2 590",""
"2010","Nordwestschweiz","ha: Sunflower","Total","180",""
"2010","Nordwestschweiz","ha: Soya","Total","120",""
"2010","Nordwestschweiz","ha:  Other oil-seed or fibre crops","Total","10",""
"2010","Nordwestschweiz","ha: Outdoor: Flowers and ornemental plants","Total","50",""
"2010","Nordwestschweiz","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2010","Nordwestschweiz","ha: Fodder crops - total","Total","19 900",""
"2010","Nordwestschweiz","ha: Fodder crops - temporary grass","Total","13 760",""
"2010","Nordwestschweiz","ha: Total: Other green fodder: Fodder crops","Total","6 150",""
"2010","Nordwestschweiz","ha: Green maize: Other green fodder: Fodder crops","Total","6 150",""
"2010","Nordwestschweiz","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Zürich","ha: Utilised agricultural area","Total","73 470",""
"2010","Zürich","ha: Arable land","Total","37 970",""
"2010","Zürich","ha: Common wheat and spelt","Total","9 430",""
"2010","Zürich","ha: Durum wheat","Total","0",""
"2010","Zürich","ha: Rye","Total","290",""
"2010","Zürich","ha: Barley","Total","2 180",""
"2010","Zürich","ha: Oats","Total","140",""
"2010","Zürich","ha: Grain maize","Total","2 540",""
"2010","Zürich","ha: Rice","Total","0",""
"2010","Zürich","ha: Other cereals","Total","660",""
"2010","Zürich","ha: Pulses - total","Total","200",""
"2010","Zürich","ha: Potatoes","Total","940",""
"2010","Zürich","ha: Sugar beet","Total","2 830",""
"2010","Zürich","ha: Fodder roots and brassicas","Total","10",""
"2010","Zürich","ha: Industrial crops - total","Total","2 940",""
"2010","Zürich","ha: Tobacco","Total","20",""
"2010","Zürich","ha: Hops","Total","10",""
"2010","Zürich","ha: Cotton","Total","0",""
"2010","Zürich","ha: Rape and turnip","Total","2 090",""
"2010","Zürich","ha: Sunflower","Total","570",""
"2010","Zürich","ha: Soya","Total","180",""
"2010","Zürich","ha:  Other oil-seed or fibre crops","Total","30",""
"2010","Zürich","ha: Outdoor: Flowers and ornemental plants","Total","80",""
"2010","Zürich","ha: Under glass: Flowers and ornemental plants","Total","40",""
"2010","Zürich","ha: Fodder crops - total","Total","13 790",""
"2010","Zürich","ha: Fodder crops - temporary grass","Total","8 790",""
"2010","Zürich","ha: Total: Other green fodder: Fodder crops","Total","5 000",""
"2010","Zürich","ha: Green maize: Other green fodder: Fodder crops","Total","5 000",""
"2010","Zürich","ha: Other fodder crops: leguminous plants: Fodder crops","Total","0",""
"2010","Ostschweiz","ha: Utilised agricultural area","Total","216 820",""
"2010","Ostschweiz","ha: Arable land","Total","45 520",""
"2010","Ostschweiz","ha: Common wheat and spelt","Total","10 320",""
"2010","Ostschweiz","ha: Durum wheat","Total","0",""
"2010","Ostschweiz","ha: Rye","Total","190",""
